Name,Win %,patch
RumbleRumble,51.79%,12.11
RyzeRyze,51.79%,12.11
SamiraSamira,50.23%,12.11
SejuaniSejuani,59.26%,12.11
SejuaniSejuani,52.48%,12.11
SennaSenna,56.19%,12.11
SeraphineSeraphine,58.06%,12.11
SeraphineSeraphine,41.13%,12.11
SeraphineSeraphine,39.74%,12.11
SettSett,49.45%,12.11
SettSett,55.00%,12.11
ShacoShaco,38.57%,12.11
ShenShen,55.64%,12.11
ShyvanaShyvana,47.76%,12.11
SingedSinged,64.29%,12.11
SingedSinged,44.12%,12.11
SionSion,48.33%,12.11
SivirSivir,52.56%,12.11
SkarnerSkarner,51.96%,12.11
SonaSona,50.62%,12.11
SorakaSoraka,49.69%,12.11
SwainSwain,64.41%,12.11
SwainSwain,50.27%,12.11
SwainSwain,46.51%,12.11
SwainSwain,35.42%,12.11
SylasSylas,56.69%,12.11
SylasSylas,34.78%,12.11
SyndraSyndra,54.17%,12.11
Tahm KenchTahm Kench,62.65%,12.11
Tahm KenchTahm Kench,55.00%,12.11
Tahm KenchTahm Kench,31.58%,12.11
TaliyahTaliyah,52.94%,12.11
TaliyahTaliyah,55.29%,12.11
TalonTalon,58.90%,12.11
TalonTalon,48.68%,12.11
TaricTaric,67.09%,12.11
TeemoTeemo,60.00%,12.11
ThreshThresh,46.85%,12.11
TristanaTristana,61.82%,12.11
TristanaTristana,47.13%,12.11
TrundleTrundle,52.24%,12.11
TrundleTrundle,56.00%,12.11
TryndamereTryndamere,56.06%,12.11
TryndamereTryndamere,63.33%,12.11
Twisted FateTwisted Fate,46.67%,12.11
TwitchTwitch,54.41%,12.11
UdyrUdyr,52.63%,12.11
UrgotUrgot,56.59%,12.11
VarusVarus,54.67%,12.11
VayneVayne,56.36%,12.11
VayneVayne,53.73%,12.11
VeigarVeigar,51.72%,12.11
VeigarVeigar,43.33%,12.11
Vel'KozVel'Koz,52.00%,12.11
VexVex,45.78%,12.11
ViVi,56.32%,12.11
ViegoViego,51.28%,12.11
ViktorViktor,51.35%,12.11
VladimirVladimir,50.38%,12.11
VladimirVladimir,45.65%,12.11
VolibearVolibear,50.63%,12.11
VolibearVolibear,41.24%,12.11
WarwickWarwick,75.00%,12.11
WarwickWarwick,45.95%,12.11
WukongWukong,52.96%,12.11
WukongWukong,48.00%,12.11
XayahXayah,54.91%,12.11
XerathXerath,53.13%,12.11
XerathXerath,56.60%,12.11
Xin ZhaoXin Zhao,45.37%,12.11
YasuoYasuo,51.25%,12.11
YasuoYasuo,54.55%,12.11
YasuoYasuo,42.25%,12.11
YoneYone,51.33%,12.11
YoneYone,52.85%,12.11
YorickYorick,68.24%,12.11
YuumiYuumi,51.81%,12.11
ZacZac,51.22%,12.11
ZacZac,53.85%,12.11
ZedZed,45.32%,12.11
ZedZed,47.62%,12.11
ZeriZeri,54.99%,12.11
ZiggsZiggs,54.35%,12.11
ZileanZilean,48.19%,12.11
ZileanZilean,48.78%,12.11
ZoeZoe,51.18%,12.11
ZyraZyra,54.35%,12.11
AatroxAatrox,49.07%,12.10
AhriAhri,50.00%,12.10
AkaliAkali,56.10%,12.10
AkaliAkali,47.30%,12.10
AkshanAkshan,53.85%,12.10
AkshanAkshan,41.67%,12.10
AlistarAlistar,52.94%,12.10
AmumuAmumu,0.00%,12.10
AniviaAnivia,54.84%,12.10
AnnieAnnie,0.00%,12.10
ApheliosAphelios,42.70%,12.10
AsheAshe,53.23%,12.10
AsheAshe,45.16%,12.10
Aurelion SolAurelion Sol,40.91%,12.10
AzirAzir,46.67%,12.10
BardBard,48.28%,12.10
BlitzcrankBlitzcrank,52.31%,12.10
BrandBrand,44.44%,12.10
BraumBraum,55.00%,12.10
CaitlynCaitlyn,42.31%,12.10
CamilleCamille,50.00%,12.10
CassiopeiaCassiopeia,44.44%,12.10
Cho'GathCho'Gath,0.00%,12.10
CorkiCorki,50.00%,12.10
DariusDarius,50.57%,12.10
DianaDiana,57.14%,12.10
DianaDiana,47.62%,12.10
Dr. MundoDr. Mundo,50.00%,12.10
DravenDraven,61.32%,12.10
EkkoEkko,53.19%,12.10
EliseElise,0.00%,12.10
EvelynnEvelynn,44.44%,12.10
EzrealEzreal,48.37%,12.10
FiddlesticksFiddlesticks,0.00%,12.10
FioraFiora,53.47%,12.10
FizzFizz,0.00%,12.10
GalioGalio,65.91%,12.10
GangplankGangplank,54.50%,12.10
GarenGaren,56.90%,12.10
GnarGnar,43.59%,12.10
GragasGragas,62.96%,12.10
GravesGraves,53.27%,12.10
GravesGraves,52.83%,12.10
GwenGwen,54.78%,12.10
GwenGwen,43.33%,12.10
HecarimHecarim,56.14%,12.10
HeimerdingerHeimerdinger,0.00%,12.10
IllaoiIllaoi,35.00%,12.10
IreliaIrelia,61.43%,12.10
IreliaIrelia,52.27%,12.10
IvernIvern,0.00%,12.10
JannaJanna,52.59%,12.10
Jarvan IVJarvan IV,52.00%,12.10
JaxJax,46.67%,12.10
JayceJayce,54.24%,12.10
JhinJhin,54.19%,12.10
JinxJinx,57.66%,12.10
Kai'SaKai'Sa,50.69%,12.10
KalistaKalista,51.32%,12.10
KarmaKarma,52.34%,12.10
KarmaKarma,37.04%,12.10
KarthusKarthus,53.01%,12.10
KassadinKassadin,51.22%,12.10
KatarinaKatarina,43.04%,12.10
KayleKayle,48.08%,12.10
KayleKayle,60.00%,12.10
KaynKayn,55.47%,12.10
KennenKennen,41.18%,12.10
Kha'ZixKha'Zix,53.13%,12.10
KindredKindred,62.22%,12.10
KledKled,0.00%,12.10
Kog'MawKog'Maw,61.31%,12.10
LeBlancLeBlanc,56.25%,12.10
Lee SinLee Sin,52.32%,12.10
LeonaLeona,49.30%,12.10
LilliaLillia,62.50%,12.10
LissandraLissandra,0.00%,12.10
LucianLucian,49.75%,12.10
LucianLucian,48.15%,12.10
LuluLulu,46.86%,12.10
LuxLux,59.26%,12.10
LuxLux,40.54%,12.10
MalphiteMalphite,60.00%,12.10
MalzaharMalzahar,45.95%,12.10
MaokaiMaokai,0.00%,12.10
Master YiMaster Yi,43.33%,12.10
Miss FortuneMiss Fortune,53.52%,12.10
MordekaiserMordekaiser,42.86%,12.10
MorganaMorgana,60.00%,12.10
NamiNami,56.78%,12.10
NasusNasus,0.00%,12.10
NautilusNautilus,51.38%,12.10
NeekoNeeko,0.00%,12.10
NidaleeNidalee,50.00%,12.10
NocturneNocturne,58.97%,12.10
NunuNunu,0.00%,12.10
OlafOlaf,48.42%,12.10
OlafOlaf,29.03%,12.10
OriannaOrianna,61.90%,12.10
OrnnOrnn,54.55%,12.10
PantheonPantheon,0.00%,12.10
PoppyPoppy,50.85%,12.10
PoppyPoppy,46.15%,12.10
PykePyke,46.59%,12.10
QiyanaQiyana,37.50%,12.10
QuinnQuinn,0.00%,12.10
RakanRakan,41.56%,12.10
RammusRammus,40.00%,12.10
Rek'SaiRek'Sai,54.29%,12.10
RellRell,0.00%,12.10
Renata GlascRenata Glasc,61.47%,12.10
RenektonRenekton,50.88%,12.10
RengarRengar,76.19%,12.10
RengarRengar,51.19%,12.10
RivenRiven,44.12%,12.10
RumbleRumble,59.26%,12.10
RyzeRyze,0.00%,12.10
SamiraSamira,49.15%,12.10
SejuaniSejuani,0.00%,12.10
SennaSenna,46.79%,12.10
SeraphineSeraphine,51.72%,12.10
SeraphineSeraphine,46.34%,12.10
SettSett,64.10%,12.10
ShacoShaco,59.52%,12.10
ShenShen,59.38%,12.10
ShyvanaShyvana,52.00%,12.10
ShyvanaShyvana,37.50%,12.10
SingedSinged,60.00%,12.10
SingedSinged,58.62%,12.10
SionSion,37.50%,12.10
SivirSivir,49.18%,12.10
SkarnerSkarner,43.33%,12.10
SonaSona,51.61%,12.10
SorakaSoraka,52.24%,12.10
SwainSwain,60.53%,12.10
SwainSwain,50.00%,12.10
SwainSwain,43.48%,12.10
SylasSylas,62.20%,12.10
SyndraSyndra,56.00%,12.10
Tahm KenchTahm Kench,30.00%,12.10
TaliyahTaliyah,55.00%,12.10
TaliyahTaliyah,58.27%,12.10
TalonTalon,56.41%,12.10
TalonTalon,52.73%,12.10
TaricTaric,0.00%,12.10
TeemoTeemo,68.75%,12.10
ThreshThresh,50.72%,12.10
TristanaTristana,48.62%,12.10
TristanaTristana,52.17%,12.10
TrundleTrundle,0.00%,12.10
TryndamereTryndamere,57.14%,12.10
Twisted FateTwisted Fate,52.94%,12.10
TwitchTwitch,54.25%,12.10
UdyrUdyr,50.00%,12.10
UrgotUrgot,55.88%,12.10
VarusVarus,60.61%,12.10
VayneVayne,50.62%,12.10
VayneVayne,37.14%,12.10
VeigarVeigar,56.67%,12.10
VeigarVeigar,36.36%,12.10
Vel'KozVel'Koz,0.00%,12.10
VexVex,55.26%,12.10
ViVi,72.00%,12.10
ViegoViego,50.26%,12.10
ViktorViktor,45.87%,12.10
VladimirVladimir,48.15%,12.10
VladimirVladimir,37.31%,12.10
VolibearVolibear,47.22%,12.10
VolibearVolibear,36.36%,12.10
WarwickWarwick,45.00%,12.10
WukongWukong,51.05%,12.10
WukongWukong,62.22%,12.10
XayahXayah,51.32%,12.10
XerathXerath,59.26%,12.10
XerathXerath,48.94%,12.10
Xin ZhaoXin Zhao,29.63%,12.10
YasuoYasuo,55.86%,12.10
YasuoYasuo,38.46%,12.10
YoneYone,48.76%,12.10
YoneYone,52.05%,12.10
YorickYorick,0.00%,12.10
YuumiYuumi,47.69%,12.10
ZacZac,44.19%,12.10
ZedZed,55.32%,12.10
ZedZed,51.28%,12.10
ZeriZeri,42.86%,12.10
ZiggsZiggs,0.00%,12.10
ZileanZilean,55.26%,12.10
ZoeZoe,48.81%,12.10
ZyraZyra,41.67%,12.10
AatroxAatrox,57.83%,12.9
AhriAhri,55.65%,12.9
AkaliAkali,51.54%,12.9
AkaliAkali,50.57%,12.9
AkshanAkshan,66.00%,12.9
AkshanAkshan,55.93%,12.9
AlistarAlistar,56.38%,12.9
AmumuAmumu,0.00%,12.9
AniviaAnivia,48.98%,12.9
AnnieAnnie,0.00%,12.9
ApheliosAphelios,44.49%,12.9
AsheAshe,45.07%,12.9
Aurelion SolAurelion Sol,0.00%,12.9
AzirAzir,48.28%,12.9
BardBard,52.33%,12.9
BlitzcrankBlitzcrank,50.68%,12.9
BrandBrand,53.85%,12.9
BraumBraum,48.89%,12.9
CaitlynCaitlyn,51.92%,12.9
CamilleCamille,50.46%,12.9
CassiopeiaCassiopeia,53.19%,12.9
Cho'GathCho'Gath,67.50%,12.9
Cho'GathCho'Gath,69.57%,12.9
CorkiCorki,43.59%,12.9
DariusDarius,50.36%,12.9
DianaDiana,54.96%,12.9
DianaDiana,41.94%,12.9
Dr. MundoDr. Mundo,47.83%,12.9
DravenDraven,46.86%,12.9
EkkoEkko,58.41%,12.9
EkkoEkko,50.63%,12.9
EliseElise,48.89%,12.9
EvelynnEvelynn,49.06%,12.9
EzrealEzreal,55.32%,12.9
FiddlesticksFiddlesticks,57.69%,12.9
FioraFiora,54.26%,12.9
FizzFizz,55.56%,12.9
GalioGalio,48.10%,12.9
GangplankGangplank,49.14%,12.9
GarenGaren,54.43%,12.9
GnarGnar,46.75%,12.9
GragasGragas,51.25%,12.9
GragasGragas,38.10%,12.9
GravesGraves,51.84%,12.9
GravesGraves,61.19%,12.9
GwenGwen,51.16%,12.9
GwenGwen,62.96%,12.9
HecarimHecarim,50.00%,12.9
HeimerdingerHeimerdinger,0.00%,12.9
IllaoiIllaoi,50.00%,12.9
IreliaIrelia,49.49%,12.9
IreliaIrelia,47.00%,12.9
IvernIvern,39.13%,12.9
JannaJanna,60.48%,12.9
Jarvan IVJarvan IV,48.48%,12.9
JaxJax,53.85%,12.9
JayceJayce,53.45%,12.9
JhinJhin,54.02%,12.9
JinxJinx,53.47%,12.9
Kai'SaKai'Sa,53.42%,12.9
KalistaKalista,52.17%,12.9
KarmaKarma,50.81%,12.9
KarmaKarma,51.43%,12.9
KarthusKarthus,68.42%,12.9
KarthusKarthus,45.86%,12.9
KarthusKarthus,51.28%,12.9
KassadinKassadin,66.22%,12.9
KatarinaKatarina,53.96%,12.9
KayleKayle,62.62%,12.9
KayleKayle,44.83%,12.9
KaynKayn,52.46%,12.9
KennenKennen,57.50%,12.9
KennenKennen,50.59%,12.9
Kha'ZixKha'Zix,58.93%,12.9
KindredKindred,58.79%,12.9
KledKled,64.58%,12.9
Kog'MawKog'Maw,62.50%,12.9
LeBlancLeBlanc,41.91%,12.9
Lee SinLee Sin,48.99%,12.9
LeonaLeona,53.24%,12.9
LilliaLillia,47.06%,12.9
LissandraLissandra,56.67%,12.9
LucianLucian,55.02%,12.9
LucianLucian,43.66%,12.9
LuluLulu,52.05%,12.9
LuxLux,52.38%,12.9
LuxLux,46.25%,12.9
MalphiteMalphite,50.77%,12.9
MalzaharMalzahar,55.00%,12.9
MaokaiMaokai,0.00%,12.9
Master YiMaster Yi,42.50%,12.9
Miss FortuneMiss Fortune,50.44%,12.9
MordekaiserMordekaiser,50.91%,12.9
MorganaMorgana,43.08%,12.9
NamiNami,51.94%,12.9
NasusNasus,48.39%,12.9
NasusNasus,40.91%,12.9
NautilusNautilus,52.71%,12.9
NeekoNeeko,0.00%,12.9
NidaleeNidalee,50.57%,12.9
NocturneNocturne,60.19%,12.9
NunuNunu,43.75%,12.9
OlafOlaf,59.26%,12.9
OlafOlaf,53.93%,12.9
OriannaOrianna,38.46%,12.9
OrnnOrnn,40.74%,12.9
PantheonPantheon,56.52%,12.9
PantheonPantheon,47.22%,12.9
PoppyPoppy,47.01%,12.9
PoppyPoppy,43.14%,12.9
PykePyke,48.80%,12.9
QiyanaQiyana,52.83%,12.9
QiyanaQiyana,46.03%,12.9
QuinnQuinn,46.15%,12.9
RakanRakan,54.14%,12.9
RammusRammus,40.91%,12.9
Rek'SaiRek'Sai,50.36%,12.9
RellRell,54.84%,12.9
Renata GlascRenata Glasc,58.23%,12.9
RenektonRenekton,53.15%,12.9
RenektonRenekton,48.48%,12.9
RengarRengar,57.14%,12.9
RengarRengar,57.14%,12.9
RivenRiven,60.40%,12.9
RumbleRumble,65.52%,12.9
RumbleRumble,53.57%,12.9
RyzeRyze,43.75%,12.9
SamiraSamira,56.15%,12.9
SejuaniSejuani,58.82%,12.9
SejuaniSejuani,31.82%,12.9
SennaSenna,58.57%,12.9
SeraphineSeraphine,50.00%,12.9
SettSett,68.00%,12.9
SettSett,48.15%,12.9
ShacoShaco,51.82%,12.9
ShenShen,59.79%,12.9
ShyvanaShyvana,53.42%,12.9
SingedSinged,53.49%,12.9
SionSion,49.49%,12.9
SivirSivir,45.83%,12.9
SkarnerSkarner,50.00%,12.9
SonaSona,53.26%,12.9
SorakaSoraka,51.03%,12.9
SwainSwain,73.68%,12.9
SwainSwain,50.00%,12.9
SwainSwain,46.67%,12.9
SwainSwain,46.67%,12.9
SylasSylas,49.75%,12.9
SyndraSyndra,46.88%,12.9
Tahm KenchTahm Kench,64.00%,12.9
Tahm KenchTahm Kench,47.06%,12.9
Tahm KenchTahm Kench,33.33%,12.9
TaliyahTaliyah,59.02%,12.9
TaliyahTaliyah,58.12%,12.9
TalonTalon,49.03%,12.9
TalonTalon,49.45%,12.9
TaricTaric,64.29%,12.9
TeemoTeemo,47.73%,12.9
ThreshThresh,48.68%,12.9
TristanaTristana,53.39%,12.9
TristanaTristana,46.67%,12.9
TrundleTrundle,41.94%,12.9
TryndamereTryndamere,50.86%,12.9
Twisted FateTwisted Fate,48.48%,12.9
TwitchTwitch,55.66%,12.9
UdyrUdyr,52.38%,12.9
UrgotUrgot,56.82%,12.9
VarusVarus,27.91%,12.9
VayneVayne,41.03%,12.9
VayneVayne,44.12%,12.9
VeigarVeigar,46.96%,12.9
VeigarVeigar,59.26%,12.9
Vel'KozVel'Koz,50.00%,12.9
VexVex,50.99%,12.9
ViVi,41.18%,12.9
ViegoViego,50.14%,12.9
ViktorViktor,45.60%,12.9
VladimirVladimir,49.32%,12.9
VladimirVladimir,47.11%,12.9
VolibearVolibear,50.79%,12.9
VolibearVolibear,44.93%,12.9
WarwickWarwick,59.09%,12.9
WarwickWarwick,50.00%,12.9
WukongWukong,49.40%,12.9
WukongWukong,52.00%,12.9
XayahXayah,48.39%,12.9
XerathXerath,58.67%,12.9
XerathXerath,58.33%,12.9
Xin ZhaoXin Zhao,55.26%,12.9
YasuoYasuo,47.80%,12.9
YasuoYasuo,62.22%,12.9
YasuoYasuo,40.91%,12.9
YoneYone,46.54%,12.9
YoneYone,48.53%,12.9
YorickYorick,47.37%,12.9
YuumiYuumi,48.91%,12.9
ZacZac,48.48%,12.9
ZedZed,48.35%,12.9
ZedZed,52.87%,12.9
ZeriZeri,50.00%,12.9
ZiggsZiggs,42.42%,12.9
ZileanZilean,50.57%,12.9
ZoeZoe,54.79%,12.9
ZyraZyra,46.67%,12.9
AatroxAatrox,53.99%,12.8
AhriAhri,54.34%,12.8
AkaliAkali,51.89%,12.8
AkaliAkali,48.65%,12.8
AkshanAkshan,52.68%,12.8
AkshanAkshan,44.87%,12.8
AlistarAlistar,51.52%,12.8
AmumuAmumu,47.06%,12.8
AniviaAnivia,60.44%,12.8
AnnieAnnie,56.67%,12.8
ApheliosAphelios,50.12%,12.8
AsheAshe,51.24%,12.8
AsheAshe,50.00%,12.8
Aurelion SolAurelion Sol,0.00%,12.8
AzirAzir,55.00%,12.8
BardBard,55.93%,12.8
BlitzcrankBlitzcrank,52.28%,12.8
BrandBrand,42.86%,12.8
BraumBraum,50.88%,12.8
CaitlynCaitlyn,48.88%,12.8
CamilleCamille,58.43%,12.8
CassiopeiaCassiopeia,50.79%,12.8
Cho'GathCho'Gath,38.71%,12.8
Cho'GathCho'Gath,47.50%,12.8
CorkiCorki,49.46%,12.8
DariusDarius,49.53%,12.8
DianaDiana,53.01%,12.8
DianaDiana,43.10%,12.8
Dr. MundoDr. Mundo,50.00%,12.8
DravenDraven,45.20%,12.8
EkkoEkko,56.28%,12.8
EkkoEkko,47.22%,12.8
EliseElise,53.85%,12.8
EvelynnEvelynn,50.99%,12.8
EzrealEzreal,50.82%,12.8
FiddlesticksFiddlesticks,54.55%,12.8
FioraFiora,50.17%,12.8
FizzFizz,49.23%,12.8
GalioGalio,51.75%,12.8
GalioGalio,63.33%,12.8
GangplankGangplank,52.97%,12.8
GarenGaren,57.01%,12.8
GarenGaren,47.83%,12.8
GnarGnar,57.45%,12.8
GragasGragas,60.00%,12.8
GragasGragas,51.35%,12.8
GragasGragas,44.44%,12.8
GravesGraves,52.74%,12.8
GravesGraves,50.00%,12.8
GwenGwen,51.35%,12.8
GwenGwen,51.35%,12.8
HecarimHecarim,46.88%,12.8
HeimerdingerHeimerdinger,58.90%,12.8
IllaoiIllaoi,46.30%,12.8
IreliaIrelia,55.03%,12.8
IreliaIrelia,52.36%,12.8
IvernIvern,50.00%,12.8
JannaJanna,57.50%,12.8
Jarvan IVJarvan IV,60.09%,12.8
JaxJax,55.01%,12.8
JayceJayce,53.85%,12.8
JayceJayce,41.38%,12.8
JhinJhin,51.34%,12.8
JinxJinx,47.61%,12.8
Kai'SaKai'Sa,50.18%,12.8
KalistaKalista,55.10%,12.8
KarmaKarma,48.92%,12.8
KarmaKarma,45.71%,12.8
KarthusKarthus,55.07%,12.8
KarthusKarthus,50.57%,12.8
KassadinKassadin,51.95%,12.8
KatarinaKatarina,53.24%,12.8
KayleKayle,60.00%,12.8
KayleKayle,52.91%,12.8
KaynKayn,52.39%,12.8
KennenKennen,49.74%,12.8
KennenKennen,46.51%,12.8
Kha'ZixKha'Zix,54.67%,12.8
KindredKindred,50.45%,12.8
KledKled,58.33%,12.8
Kog'MawKog'Maw,57.47%,12.8
LeBlancLeBlanc,48.31%,12.8
Lee SinLee Sin,50.77%,12.8
LeonaLeona,50.65%,12.8
LilliaLillia,51.63%,12.8
LissandraLissandra,50.45%,12.8
LucianLucian,54.55%,12.8
LucianLucian,46.36%,12.8
LucianLucian,58.72%,12.8
LuluLulu,53.29%,12.8
LuxLux,49.57%,12.8
LuxLux,49.26%,12.8
MalphiteMalphite,49.54%,12.8
MalphiteMalphite,39.13%,12.8
MalzaharMalzahar,52.63%,12.8
MaokaiMaokai,36.36%,12.8
Master YiMaster Yi,50.00%,12.8
Miss FortuneMiss Fortune,52.08%,12.8
MordekaiserMordekaiser,45.83%,12.8
MordekaiserMordekaiser,40.48%,12.8
MorganaMorgana,45.07%,12.8
NamiNami,50.98%,12.8
NasusNasus,51.11%,12.8
NautilusNautilus,50.82%,12.8
NeekoNeeko,77.14%,12.8
NidaleeNidalee,52.91%,12.8
NocturneNocturne,52.11%,12.8
NunuNunu,43.08%,12.8
OlafOlaf,31.58%,12.8
OriannaOrianna,50.94%,12.8
OrnnOrnn,53.55%,12.8
PantheonPantheon,50.89%,12.8
PantheonPantheon,51.28%,12.8
PantheonPantheon,34.88%,12.8
PoppyPoppy,56.41%,12.8
PoppyPoppy,54.26%,12.8
PykePyke,49.79%,12.8
PykePyke,50.00%,12.8
QiyanaQiyana,51.27%,12.8
QiyanaQiyana,50.79%,12.8
QuinnQuinn,54.55%,12.8
RakanRakan,52.17%,12.8
RammusRammus,45.45%,12.8
Rek'SaiRek'Sai,60.17%,12.8
RellRell,54.93%,12.8
Renata GlascRenata Glasc,52.56%,12.8
RenektonRenekton,48.89%,12.8
RenektonRenekton,39.62%,12.8
RengarRengar,49.32%,12.8
RengarRengar,46.55%,12.8
RivenRiven,57.62%,12.8
RumbleRumble,46.00%,12.8
RumbleRumble,48.86%,12.8
RyzeRyze,42.42%,12.8
SamiraSamira,51.78%,12.8
SejuaniSejuani,53.95%,12.8
SejuaniSejuani,48.57%,12.8
SennaSenna,57.95%,12.8
SeraphineSeraphine,55.00%,12.8
SeraphineSeraphine,48.57%,12.8
SeraphineSeraphine,47.06%,12.8
SettSett,57.39%,12.8
SettSett,50.00%,12.8
ShacoShaco,48.50%,12.8
ShenShen,54.67%,12.8
ShyvanaShyvana,48.39%,12.8
SingedSinged,56.60%,12.8
SionSion,53.14%,12.8
SionSion,54.55%,12.8
SivirSivir,58.06%,12.8
SkarnerSkarner,61.29%,12.8
SonaSona,47.80%,12.8
SorakaSoraka,49.71%,12.8
SwainSwain,58.10%,12.8
SwainSwain,56.39%,12.8
SwainSwain,48.37%,12.8
SwainSwain,37.50%,12.8
SylasSylas,50.79%,12.8
SylasSylas,50.00%,12.8
SyndraSyndra,51.08%,12.8
SyndraSyndra,33.33%,12.8
Tahm KenchTahm Kench,65.38%,12.8
Tahm KenchTahm Kench,52.78%,12.8
Tahm KenchTahm Kench,38.64%,12.8
TaliyahTaliyah,41.79%,12.8
TalonTalon,53.01%,12.8
TalonTalon,43.83%,12.8
TaricTaric,54.79%,12.8
TeemoTeemo,49.17%,12.8
ThreshThresh,48.11%,12.8
TristanaTristana,53.59%,12.8
TristanaTristana,53.19%,12.8
TrundleTrundle,51.92%,12.8
TrundleTrundle,35.29%,12.8
TryndamereTryndamere,51.52%,12.8
TryndamereTryndamere,41.46%,12.8
Twisted FateTwisted Fate,47.58%,12.8
TwitchTwitch,54.91%,12.8
UdyrUdyr,55.56%,12.8
UrgotUrgot,54.29%,12.8
VarusVarus,49.25%,12.8
VayneVayne,50.14%,12.8
VayneVayne,56.41%,12.8
VeigarVeigar,58.37%,12.8
VeigarVeigar,55.56%,12.8
Vel'KozVel'Koz,42.19%,12.8
Vel'KozVel'Koz,46.51%,12.8
VexVex,53.74%,12.8
ViVi,56.72%,12.8
ViegoViego,51.99%,12.8
ViktorViktor,52.17%,12.8
VladimirVladimir,53.11%,12.8
VladimirVladimir,51.39%,12.8
VolibearVolibear,63.93%,12.8
VolibearVolibear,51.42%,12.8
WarwickWarwick,47.17%,12.8
WukongWukong,49.24%,12.8
WukongWukong,54.59%,12.8
XayahXayah,46.95%,12.8
XerathXerath,48.23%,12.8
XerathXerath,49.53%,12.8
Xin ZhaoXin Zhao,38.68%,12.8
YasuoYasuo,49.58%,12.8
YasuoYasuo,50.32%,12.8
YasuoYasuo,47.42%,12.8
YoneYone,47.33%,12.8
YoneYone,47.77%,12.8
YorickYorick,58.21%,12.8
YuumiYuumi,47.95%,12.8
ZacZac,56.25%,12.8
ZedZed,55.18%,12.8
ZedZed,55.65%,12.8
ZeriZeri,46.77%,12.8
ZiggsZiggs,55.13%,12.8
ZileanZilean,45.45%,12.8
ZileanZilean,44.95%,12.8
ZoeZoe,51.21%,12.8
ZyraZyra,55.10%,12.8
AatroxAatrox,51.26%,12.7
AhriAhri,56.55%,12.7
AkaliAkali,52.02%,12.7
AkaliAkali,50.32%,12.7
AkshanAkshan,55.93%,12.7
AkshanAkshan,49.04%,12.7
AlistarAlistar,52.74%,12.7
AmumuAmumu,40.74%,12.7
AniviaAnivia,53.49%,12.7
AnnieAnnie,38.10%,12.7
ApheliosAphelios,49.70%,12.7
AsheAshe,55.56%,12.7
AsheAshe,51.16%,12.7
Aurelion SolAurelion Sol,60.00%,12.7
AzirAzir,53.45%,12.7
BardBard,60.84%,12.7
BlitzcrankBlitzcrank,49.58%,12.7
BrandBrand,53.57%,12.7
BraumBraum,52.38%,12.7
CaitlynCaitlyn,49.37%,12.7
CamilleCamille,56.01%,12.7
CassiopeiaCassiopeia,55.65%,12.7
CassiopeiaCassiopeia,47.62%,12.7
Cho'GathCho'Gath,66.67%,12.7
Cho'GathCho'Gath,47.06%,12.7
CorkiCorki,40.00%,12.7
DariusDarius,50.00%,12.7
DianaDiana,49.88%,12.7
Dr. MundoDr. Mundo,44.44%,12.7
DravenDraven,55.91%,12.7
EkkoEkko,51.60%,12.7
EkkoEkko,49.09%,12.7
EliseElise,48.75%,12.7
EliseElise,45.45%,12.7
EvelynnEvelynn,55.03%,12.7
EzrealEzreal,52.49%,12.7
FiddlesticksFiddlesticks,54.44%,12.7
FioraFiora,53.47%,12.7
FizzFizz,55.81%,12.7
GalioGalio,60.42%,12.7
GangplankGangplank,47.87%,12.7
GarenGaren,50.38%,12.7
GnarGnar,43.45%,12.7
GragasGragas,56.52%,12.7
GragasGragas,45.22%,12.7
GragasGragas,47.37%,12.7
GravesGraves,51.46%,12.7
GravesGraves,55.35%,12.7
GwenGwen,52.98%,12.7
GwenGwen,52.54%,12.7
HecarimHecarim,51.97%,12.7
HeimerdingerHeimerdinger,64.29%,12.7
IllaoiIllaoi,52.24%,12.7
IreliaIrelia,53.96%,12.7
IreliaIrelia,50.59%,12.7
IvernIvern,59.26%,12.7
JannaJanna,52.13%,12.7
Jarvan IVJarvan IV,52.38%,12.7
JaxJax,53.56%,12.7
JayceJayce,50.00%,12.7
JayceJayce,51.28%,12.7
JhinJhin,48.40%,12.7
JinxJinx,52.03%,12.7
Kai'SaKai'Sa,48.23%,12.7
Kai'SaKai'Sa,58.77%,12.7
KalistaKalista,47.01%,12.7
KarmaKarma,50.74%,12.7
KarmaKarma,60.94%,12.7
KarthusKarthus,47.23%,12.7
KarthusKarthus,52.38%,12.7
KassadinKassadin,51.28%,12.7
KatarinaKatarina,49.63%,12.7
KayleKayle,57.46%,12.7
KayleKayle,51.79%,12.7
KaynKayn,47.67%,12.7
KennenKennen,60.22%,12.7
KennenKennen,48.72%,12.7
Kha'ZixKha'Zix,51.28%,12.7
KindredKindred,63.72%,12.7
KledKled,41.03%,12.7
Kog'MawKog'Maw,54.55%,12.7
LeBlancLeBlanc,47.20%,12.7
Lee SinLee Sin,48.26%,12.7
LeonaLeona,50.18%,12.7
LilliaLillia,53.76%,12.7
LilliaLillia,44.19%,12.7
LissandraLissandra,51.09%,12.7
LucianLucian,54.86%,12.7
LucianLucian,53.73%,12.7
LuluLulu,49.55%,12.7
LuxLux,57.45%,12.7
LuxLux,41.14%,12.7
MalphiteMalphite,52.00%,12.7
MalphiteMalphite,61.54%,12.7
MalzaharMalzahar,56.00%,12.7
