,Name,Win %,patch
191,VladimirVladimir,53.11%,12.8
192,VladimirVladimir,51.39%,12.8
193,VolibearVolibear,63.93%,12.8
194,VolibearVolibear,51.42%,12.8
195,WarwickWarwick,47.17%,12.8
196,WukongWukong,49.24%,12.8
197,WukongWukong,54.59%,12.8
198,XayahXayah,46.95%,12.8
199,XerathXerath,48.23%,12.8
200,XerathXerath,49.53%,12.8
201,Xin ZhaoXin Zhao,38.68%,12.8
202,YasuoYasuo,49.58%,12.8
203,YasuoYasuo,50.32%,12.8
204,YasuoYasuo,47.42%,12.8
205,YoneYone,47.33%,12.8
206,YoneYone,47.77%,12.8
207,YorickYorick,58.21%,12.8
208,YuumiYuumi,47.95%,12.8
209,ZacZac,56.25%,12.8
210,ZedZed,55.18%,12.8
211,ZedZed,55.65%,12.8
212,ZeriZeri,46.77%,12.8
213,ZiggsZiggs,55.13%,12.8
214,ZileanZilean,45.45%,12.8
215,ZileanZilean,44.95%,12.8
216,ZoeZoe,51.21%,12.8
217,ZyraZyra,55.10%,12.8
